event_group_id,origin_time_utc,location_name,latitude,longitude,initial_magnitude,max_magnitude,initial_depth_km,final_depth_km,coastal_proximity_index,first_bulletin_delay_min,final_bulletin_delay_min,bulletin_count,max_bulletin_number,danger_tier,danger_label,target_alert_level,confirmed_threat_flag,potential_threat_flag,no_threat_flag,sea_level_confirmed_flag,observed_max_wave_m,wave_height_source,has_threat_assessment,training_weight,noaa_event_id,noaa_eq_magnitude,noaa_eq_depth_km,noaa_max_event_runup_m,noaa_tsunami_intensity,noaa_deaths_total,noaa_num_runup,noaa_event_validity,noaa_country,noaa_region,noaa_cause,noaa_url,noaa_match_minutes,noaa_match_km,usgs_event_id,usgs_magnitude,usgs_depth_km,usgs_tsunami_flag,usgs_significance,usgs_mmi,usgs_felt,usgs_status,usgs_place,usgs_url,usgs_match_minutes,usgs_match_km,data_source,is_synthetic,external_wave_proxy_m,external_deaths_total,time_split
synthetic_potential_threat_0018,2014-08-30T19:28:54.101124+00:00,SouthIndianOcean,-9.88,91.01,6.523326316278084,6.523326316278084,22.595893444690056,24.600657446170757,0.3930785909303511,2.5156544148014737,2.5156544148014737,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usc000rfh2,6.545827515958568,-17.5157836699614,0.0,684.7713372734382,0.14110385713866122,,reviewed,South Indian Ocean,https://earthquake.usgs.gov/earthquakes/eventpage/usc000rfh2,0.0025,28.46622756859558,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0019,2013-07-29T09:30:36.848857+00:00,"OffEastCoastofHonshu,Japan",37.13,142.33,6.85452722523429,6.897720211440632,10.254023193785022,4.459780927506986,0.33097327577991476,37.99242682278536,39.12288167841035,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0020,2013-08-26T04:49:22.148514+00:00,SeaofOkhotsk,55.11,154.29,7.930384115300407,8.072388624867273,528.253448819259,541.7815767213013,0.4961510786779394,50.64497085394697,50.64497085394697,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0021,2014-08-15T05:55:50.248561+00:00,Near Coast of Central Chile,-31.6,-71.37,7.527422971224952,7.6066891457389385,72.04627505576742,119.9296070166929,0.7205072575544893,435.2986237283705,451.49872941171014,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0022,2012-09-20T02:28:49.444182+00:00,Solomon Islands,-6.64,154.32,6.547100151372428,6.547100151372428,69.99964052280475,6.284121905824822,0.42741463586720807,417.34605575065973,417.34605575065973,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0023,2013-06-17T15:18:17.682836+00:00,"OffEastCoastofHonshu,Japan",37.13,142.33,6.890006085103722,6.890006085103722,1.0,1.0,0.35231997610895827,17.890080025978477,17.890080025978477,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0024,2015-05-09T08:15:07.091786+00:00,SantaCruzIslands,-11.02,165.97,6.850368529309165,6.892812415484731,8.227109505843408,36.78814793304381,0.3610099141975312,26.848208106220202,26.848208106220202,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0025,2015-03-26T07:44:28.498255+00:00,Near Coast of Central Chile,-31.21,-71.56,6.537810579115441,6.537810579115441,68.87973419508015,58.72162147553368,0.6959769480346062,480.79305164062197,480.79305164062197,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0026,2015-08-31T15:24:27.072856+00:00,"Java,Indonesia",-8.48,109.17,6.554306796947414,6.554306796947414,36.92237780940977,13.447032648869893,0.49921051789996934,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usb000m7wd,6.0477216333971455,58.45859958634225,0.0,584.7726948108398,4.614958975444671,28.0,reviewed,"39 km S of Kroya, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usb000m7wd,0.3085,55.97712700487183,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0027,2013-11-27T15:44:57.322534+00:00,Solomon Islands,-11.1,163.85,6.709546915747874,6.709546915747874,16.604008382419728,47.35376074198665,0.37126709002220293,438.14358947481816,457.69604953605193,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0028,2012-07-27T11:58:01.827153+00:00,"NewIrelandRegion,P.N.G.",-3.94,153.97,6.5,6.5,351.5272001796077,331.73936633404344,0.40977285231881266,32.374028673559245,83.2825339648241,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0029,2014-12-11T16:20:40.222361+00:00,"Near East Coast of Honshu, Japan",39.85,142.95,6.70982629830431,6.70982629830431,35.076680335320965,36.991225505574675,0.7087588305462285,372.3243660415607,401.61559549738934,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0030,2013-08-17T14:07:35.779516+00:00,"Near N.Coast of New Guinea, PNG",-3.29,142.19,6.5,6.5837968421672945,1.0,59.60451346676295,0.7506630149909237,13.655755976660286,13.655755976660286,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,3.0,,,,,,,,,,,,,,,usb000g8my,6.6008857086541415,25.916906934322785,1.0,647.7800640768373,6.40417989026027,3.0,reviewed,"23 km ESE of Aitape, Papua New Guinea",https://earthquake.usgs.gov/earthquakes/eventpage/usb000g8my,0.4446666666666666,39.98091703187065,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0031,2013-09-05T20:32:07.187188+00:00,"Gansu,China",34.54,104.21,6.618867463606505,6.618867463606505,31.551544887856764,1.0,0.3366337028660771,1.7894202924015516,1.7894202924015516,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0032,2013-03-18T08:35:12.986209+00:00,"E.CarolineIslands,Micronesia",1.15,146.41,6.7194918859497585,6.7194918859497585,58.96910253393632,35.6197198205566,0.41932388070863985,9.49399816073842,39.26614529101104,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0033,2015-03-11T10:38:40.627180+00:00,NearEastCoastofKamchatka,50.9,157.54,6.677168890407081,6.677168890407081,36.26512854088758,47.51950648559316,0.36262571403892163,18.54470754958213,18.54470754958213,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0034,2013-06-05T22:32:53.972527+00:00,"New Britain Region, P.N.G.",-4.76,152.6,7.103278957789645,7.175599618787636,55.752996457085196,61.81184719834676,0.4025265951101935,419.35480842592455,434.5958494605482,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0035,2012-10-08T19:57:20.404205+00:00,"Near N.Coast of New Guinea, PNG",-3.29,142.19,6.646945407142003,6.646945407142003,15.567683666911341,41.10110901309128,0.7611513845515585,3.091587891391514,24.589288854578406,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,3.0,,,,,,,,,,,,,,,usb000g8my,6.560667428533638,-23.702888732460224,1.0,682.4647157226643,6.808400408992753,3.0,reviewed,"23 km ESE of Aitape, Papua New Guinea",https://earthquake.usgs.gov/earthquakes/eventpage/usb000g8my,0.4446666666666666,39.98091703187065,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0036,2015-02-04T22:29:43.875662+00:00,"AndreanofIslands,AleutianIslands",51.43,-175.58,6.571250941326561,6.592369452191207,1.0,35.94927247260465,0.3729132977739785,73.45278907981091,73.45278907981091,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0037,2014-08-05T12:01:09.462577+00:00,"New Britain Region, P.N.G.",-5.63,152.11,7.262596108562926,7.526762049456515,39.643869139771425,36.39144748274232,0.36507376160283206,433.5297120134371,433.5297120134371,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0038,2014-03-10T09:52:41.512835+00:00,BandaSea,-7.75,128.4,6.573983411036927,6.611350337640396,133.43359689353062,107.63535765579219,0.5624760397872336,0.5,13.593452764741027,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usb000jelf,6.482839585493346,91.50549229065304,0.0,664.5345342102829,5.253271802593847,50.0,reviewed,"180 km NE of Lospalos, Timor Leste",https://earthquake.usgs.gov/earthquakes/eventpage/usb000jelf,0.4988333333333333,39.72264762473488,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0039,2013-06-04T14:24:52.380550+00:00,Alaska Peninsula,56.79,-156.9,6.743677992662869,6.743677992662869,66.21438355386347,4.219454179914489,0.35825007829923977,419.5949814980631,436.430437795826,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0040,2014-01-17T06:23:59.139995+00:00,SoutheastofLoyaltyIslands,-21.36,170.35,6.7192751293535125,6.7192751293535125,120.70077733137624,110.48416474494378,0.33516778960007404,18.241351789418594,20.163128493807115,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0041,2014-08-26T20:11:45.696759+00:00,"OffEastCoastofHonshu,Japan",37.13,142.33,6.829205751363852,6.904928896780292,1.0,33.12986671948735,0.36773228154802584,5.0786068159009545,5.0786068159009545,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0042,2014-11-06T02:20:12.303063+00:00,SoutheasternAlaska,55.28,-134.87,7.412094493232068,7.412094493232068,10.983128755858743,10.361105720707794,0.3594857559278438,39.02274822602297,39.02274822602297,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0043,2015-04-26T06:48:43.721386+00:00,"Fox Islands, Aleutian Islands",52.35,-169.56,6.777235112411691,6.85045090867528,5.048396570125633,15.713339058249588,0.3246817976363081,435.01799443317447,452.554790856441,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0044,2015-02-21T07:53:50.975389+00:00,Near Coast of Central Chile,-31.6,-71.37,7.531588798388968,7.531588798388968,74.66106818331993,91.85192674485701,0.6868134224347574,420.74217180248013,420.74217180248013,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0045,2014-02-08T12:50:45.301575+00:00,SouthernIran,27.89,62.16,7.560268765224617,7.617432747602233,119.16763611189924,121.06210854262828,0.34504684192174623,21.091227034987803,21.091227034987803,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0046,2015-05-20T05:28:18.317674+00:00,SantaCruzIslandsRegion,-11.04,164.43,7.487891181112952,7.487891181112952,1.0,1.0,0.36138305623528616,0.5,13.358843422914841,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0047,2013-11-19T17:52:57.157311+00:00,SolomonIslands,-6.74,154.91,7.573980863251083,7.62569195480205,77.3426252091228,25.70385628026701,0.4255614347857128,0.5,16.228234360968035,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0048,2013-09-19T17:05:54.677561+00:00,Near Coast of Northern Chile,-19.61,-70.83,7.998742322078486,8.032421027335822,5.666994760521777,1.0,0.6902676310480741,25.577967133404545,25.577967133404545,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0049,2012-10-22T14:17:06.515387+00:00,Near Coast of N. California,40.94,-124.89,6.5794804689543795,6.5794804689543795,1.0,19.668436112103034,0.7192862578871254,9.48688273945751,9.48688273945751,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0050,2013-09-13T06:02:01.507936+00:00,Solomon Islands,-11.1,163.85,6.725279255143696,6.725279255143696,87.25443448410999,55.87342535347136,0.319048047157842,426.5250330094372,426.5250330094372,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0051,2013-09-02T07:54:22.896217+00:00,QueenCharlotteIslandsRegion,52.78,-131.04,7.345647483149253,7.345647483149253,1.0,20.976031714866778,0.3588511085668962,79.52585928299263,108.84689729940014,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0052,2015-01-01T17:19:34.923701+00:00,"Crete,Greece",35.6,23.48,6.657587330271361,6.672721152838985,54.34641150967959,15.45669145328517,0.3345292177463107,39.57473288635245,39.57473288635245,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0053,2014-09-04T01:02:03.171074+00:00,Pakistan,27.27,65.62,6.753900762973378,6.753900762973378,31.475714758080606,40.67871850957858,0.3714416594830074,27.28943634433756,46.571507686467264,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0054,2012-11-04T06:16:57.788693+00:00,BandaSea,-6.74,129.99,7.394763579742229,7.394763579742229,189.30692289121745,160.76055584690235,0.5540951749027245,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usp000jwt8,7.064154507795528,174.3763326669829,0.0,852.4851499106878,5.473879440348169,134.0,reviewed,Banda Sea,https://earthquake.usgs.gov/earthquakes/eventpage/usp000jwt8,0.1461666666666666,29.35848064082699,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0055,2014-11-08T05:57:53.194046+00:00,SouthernIran,27.89,62.16,7.698105680107577,7.698105680107577,113.20820906451924,111.02658774564064,0.34364422848368076,6.529633968586329,6.529633968586329,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0056,2015-06-04T22:10:52.789250+00:00,Flores Sea,-7.55,122.6,7.144827227306114,7.144827227306114,568.440524944833,615.6932735780368,0.5265553601742424,443.5246289114936,473.7158320820588,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usc000ttkd,7.069374802466564,550.6723350125712,0.0,743.2914020721734,5.551245696199536,17.0,reviewed,"150 km NNE of Maumere, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usc000ttkd,0.0395,29.05791963441572,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0057,2015-07-09T11:37:07.842264+00:00,Near Coast of Nicaragua,12.69,-87.94,7.005894804835458,7.068965407091909,87.79965525910019,58.20962104609645,0.7214859268361281,471.6380977834199,471.6380977834199,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0058,2013-06-10T13:25:33.709645+00:00,NearEastCoastofKamchatka,50.9,157.54,6.615925661741789,6.690162142871914,49.515465014145406,93.92090003915196,0.3282740085490527,0.5,56.300170361009734,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0059,2014-01-24T02:59:35.503553+00:00,Myanmar,22.58,95.96,6.5812307112319735,6.652515321038989,13.434028049815844,8.058401801235375,0.373062360676902,61.84902476149963,61.84902476149963,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0060,2013-12-11T00:01:25.700553+00:00,"Near East Coast of Honshu, Japan",38.92,141.89,6.589637663577323,6.589637663577323,1.677521797691833,39.747166999752324,0.7201522878820388,407.7168208345353,407.7168208345353,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0061,2013-04-29T23:05:36.893127+00:00,"Hokkaido, Japan Region",42.37,142.91,6.616093620834521,6.634422353437616,151.093128590429,179.11895643351838,0.3542494974389768,30.762800218964443,30.762800218964443,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0062,2014-01-13T16:12:30.615818+00:00,"Crete,Greece",35.6,23.48,6.6742005367988755,6.678557287432193,18.196539356690003,14.941681695943473,0.3467565427973176,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0063,2013-05-27T08:54:15.570593+00:00,Alaska Peninsula,56.79,-156.9,6.7978480028108415,6.7978480028108415,19.440370673981526,10.151918016040614,0.3554253147058595,445.39871357623144,445.39871357623144,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0064,2014-11-05T23:56:20.466577+00:00,Near Coast of Central Chile,-31.6,-71.37,7.503278642139675,7.503278642139675,51.80111735013854,122.62319983598809,0.6993481401437509,434.6205091582929,458.9710439629271,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0065,2013-01-05T00:39:16.807997+00:00,Philippine Islands Region,10.49,126.92,7.603756399957064,7.715620709134423,115.22618189518394,109.5648647162899,0.37843305065390787,24.480438154201366,24.480438154201366,1,1,1,potential_threat,2,False,True,False,False,,noaa_runup_proxy,False,2.25,5463.0,7.6,28.0,0.1500000141289934,,1.0,18.0,Definite Tsunami,PHILIPPINES,"China, North and South Korea, Philippines, Taiwan",Earthquake,https://www.ngdc.noaa.gov/hazel/view/hazards/tsunami/event-more-info/5463,0.5549999999999999,47.15614500809787,usp000jr83,7.599563323369128,62.078940359305584,0.0,1094.0738927123564,5.163094355678716,287.0,reviewed,"89 km E of Sulangan, Philippines",https://earthquake.usgs.gov/earthquakes/eventpage/usp000jr83,0.5563333333333333,47.15614500809787,synthetic_bootstrap,1,0.15000009424415195,1.0,train
synthetic_potential_threat_0066,2015-04-24T17:20:43.173130+00:00,SantaCruzIslandsRegion,-11.04,164.43,7.370334526688715,7.533404754362996,44.22560455677922,1.0,0.32768518127279683,6.045805312503224,6.045805312503224,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0067,2014-09-14T09:04:40.072349+00:00,KurilIslands,46.38,151.33,7.329462452036173,7.329462452036173,100.13331645719803,85.32066095896869,0.3749629716211297,0.5,27.044512924268485,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0068,2013-07-04T03:35:23.499517+00:00,Pakistan,27.04,65.49,7.458197994991264,7.494305368435724,75.10094570594251,29.003993963564607,0.36470895889656607,15.163419950532909,17.143300035129418,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0069,2013-03-05T13:31:29.847959+00:00,"OffEastCoastofHonshu,Japan",37.83,144.17,7.532556894659141,7.663555069198297,1.0,1.0,0.3535191362868849,40.675077533654346,40.675077533654346,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0070,2013-12-19T23:33:30.054146+00:00,Near Coast of Northern Chile,-19.61,-70.83,8.064662952773464,8.064662952773464,5.205361355428397,1.0,0.6582981633003075,31.865900835191322,50.03097118121189,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0071,2014-03-15T04:41:34.628721+00:00,"KermadecIslands,NewZealand",-29.62,-177.23,6.673867780891965,6.867990183374351,94.42998434291921,99.14077970208713,0.3714695733823718,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0072,2015-08-30T20:04:28.205378+00:00,"E.CarolineIslands,Micronesia",1.15,146.41,6.7359060164982285,6.7359060164982285,48.71278573885499,27.15366248872232,0.4074246231780535,0.5,0.5,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0073,2014-08-26T17:44:28.593569+00:00,Solomon Islands,-10.84,163.9,6.511058686641151,6.591402151221761,41.203701383440006,36.15936868785608,0.36517753169422784,409.76788845499846,420.89390992799133,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0074,2015-03-03T15:30:45.372160+00:00,"New Britain Region, P.N.G.",-6.12,148.2,6.5,6.5952175823147785,74.3127612115082,109.25786951746343,0.41104967451342345,417.9670870093943,426.48966410934094,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0075,2013-01-04T00:04:58.753018+00:00,NorthernMoluccaSea,2.2,126.92,6.813010484659473,6.848031976154962,97.9984731250339,92.81291082649136,0.5457124472706408,19.42878801625995,19.42878801625995,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usp000jqrz,6.633140068094019,94.31557710271497,0.0,671.5781815401049,5.1126502520388115,19.0,reviewed,"140 km WNW of Tobelo, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usp000jqrz,0.618,9.28919931822732,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0076,2012-12-31T03:18:18.104375+00:00,Southern East Pacific Rise,-32.17,-110.85,6.84195644022648,6.927910256367212,13.459227495190706,1.0,0.3513444936806244,446.56221961588744,446.56221961588744,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0077,2013-05-03T23:47:56.912486+00:00,SolomonIslands,-6.57,155.15,6.867506280878128,6.867506280878128,56.282308498432116,48.67887493803241,0.41710526754912663,43.139023709256726,43.139023709256726,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0078,2014-09-19T22:45:52.869787+00:00,"OffEastCoastofHonshu,Japan",37.13,142.33,6.694249203189248,6.724414709186093,1.0,30.21254449195552,0.36088753297727527,8.517340516324484,8.517340516324484,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0079,2014-12-23T17:32:39.458634+00:00,SoutheasternAlaska,55.28,-134.87,7.434895192690579,7.434895192690579,1.0,1.0,0.32825550726061004,0.5,7.509660978973315,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0080,2013-05-31T03:29:23.934241+00:00,NorthernMoluccaSea,2.2,126.92,6.722411397953006,6.759893941124038,92.06743602737028,67.68498938360716,0.5858609040827321,18.905827149221658,18.905827149221658,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usp000jqrz,6.646437100654547,97.17948269785133,0.0,672.2372645738767,5.01983749049244,19.0,reviewed,"140 km WNW of Tobelo, Indonesia",https://earthquake.usgs.gov/earthquakes/eventpage/usp000jqrz,0.618,9.28919931822732,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0081,2013-07-04T04:26:27.991723+00:00,"OffEastCoastofHonshu,Japan",37.83,144.17,7.632319634867907,7.632319634867907,1.0,5.267917852359545,0.34506419409410044,0.5,25.469649259880775,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,synthetic_bootstrap,1,,,train
synthetic_potential_threat_0082,2012-10-12T19:10:43.788309+00:00,"E.CarolineIslands,Micronesia",6.38,144.93,6.585501188396135,6.585501188396135,1.0,1.0,0.3678075035779015,76.86944119366005,76.86944119366005,1,1,1,potential_threat,2,False,True,False,False,,imputed,False,2.25,,,,,,,,,,,,,,,usb000qngw,6.205568204974084,38.892705180386216,0.0,602.9410158679267,3.9716291471719174,,reviewed,"State of Yap, Federated States of Micronesia",https://earthquake.usgs.gov/earthquakes/eventpage/usb000qngw,0.574,5.206198649290434,synthetic_bootstrap,1,,,train
